Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
23090.9566094,220455.71875,227932.46875,683615.0625,335685.03125,-709088.5,330942.71875,236215.390625,-708320.75,-0.13037109375,0.986572265625,0.098388671875,1.4648436307907104,1.2512205839157104,0.0915527269244194,66.66667175292969,1397976.0,1.0
23090.9705408,220807.796875,228224.734375,683941.0,335973.90625,-709075.6875,331190.1875,236525.71875,-708308.3125,-0.128662109375,0.986328125,0.096435546875,1.4343260526657104,1.2512205839157104,-0.03051757626235485,66.66667175292969,1397977.0,1.0
23090.9705572,220975.609375,228410.609375,684142.3125,336185.90625,-709069.4375,331359.8125,236714.90625,-708302.0625,-0.127197265625,0.98828125,0.10009765625,1.5563963651657104,1.3427733182907104,-0.1525878757238388,66.66667175292969,1397978.0,1.0
23090.9735445,221044.09375,228495.546875,684235.5625,336298.46875,-709062.75,331450.625,236787.953125,-708295.25,-0.127197265625,0.988037109375,0.10205078125,1.5869139432907104,1.5258787870407104,-0.1831054538488388,66.66667175292969,1397979.0,1.0
23090.9735608,220692.375,228194.6875,683909.25,335990.8125,-709071.1875,331200.9375,236464.296875,-708303.8125,-0.12939453125,0.989501953125,0.1025390625,1.5563963651657104,1.4343260526657104,-0.1525878757238388,66.66667175292969,1397980.0,1.0
23090.9735656,220451.328125,227929.953125,683605.625,335670.125,-709081.25,330964.8125,236193.84375,-708313.5625,-0.12939453125,0.989013671875,0.101806640625,1.6479490995407104,1.6479490995407104,-0.1525878757238388,66.66667175292969,1397981.0,1.0
23090.9772956,220810.84375,228230.0,683927.9375,335965.34375,-709069.875,331218.09375,236508.921875,-708302.75,-0.129638671875,0.988037109375,0.0986328125,1.4648436307907104,1.8310545682907104,-0.1525878757238388,66.66667175292969,1397982.0,1.0
23090.9847629,220974.90625,228400.953125,684129.0,336170.34375,-709065.4375,331380.375,236692.734375,-708298.5,-0.130126953125,0.98876953125,0.099853515625,1.4038084745407104,1.9226073026657104,-0.1831054538488388,66.66667175292969,1397983.0,1.0
23090.9942223,221041.328125,228474.453125,684222.875,336279.59375,-709070.6875,331470.40625,236765.15625,-708303.9375,-0.131103515625,0.990478515625,0.098388671875,1.3427733182907104,1.9531248807907104,-0.1220703050494194,66.66667175292969,1397984.0,1.0
23090.9942409,220683.34375,228167.953125,683894.9375,335967.375,-709077.125,331218.09375,236440.703125,-708309.9375,-0.13232421875,0.990234375,0.098388671875,1.3427733182907104,1.8615721464157104,-0.0915527269244194,66.66667175292969,1397985.0,1.0
23090.9964724,220443.828125,227908.59375,683595.75,335648.65625,-709074.625,330980.71875,236172.75,-708307.5,-0.134521484375,0.9912109375,0.09814453125,1.3732908964157104,1.9836424589157104,-0.0610351525247097,66.66667175292969,1397986.0,1.0
23090.9964896,220802.078125,228208.015625,683926.25,335944.6875,-709060.6875,331234.53125,236489.78125,-708294.0625,-0.13525390625,0.992431640625,0.10205078125,1.1901854276657104,2.075195074081421,-0.0915527269244194,66.66667175292969,1397987.0,1.0
23091.0074103,220972.484375,228391.828125,684130.0,336157.8125,-709055.125,331404.875,236680.3125,-708288.5625,-0.136962890625,0.993408203125,0.098388671875,1.0986326932907104,2.075195074081421,-0.03051757626235485,66.66667175292969,1397988.0,1.0
23091.0210127,221038.46875,228474.09375,684217.4375,336268.0625,-709061.9375,331491.21875,236749.78125,-708295.5,-0.135498046875,0.99560546875,0.10009765625,1.0070799589157104,1.9836424589157104,-0.03051757626235485,66.66667175292969,1397989.0,1.0
23091.0210291,220678.0625,228163.3125,683883.6875,335957.1875,-709073.5625,331235.625,236426.578125,-708306.5,-0.1357421875,0.992919921875,0.099609375,0.8850097060203552,1.9836424589157104,0.1220703050494194,66.66667175292969,1397990.0,1.0
23091.0210336,220440.15625,227907.875,683566.5625,335639.4375,-709068.0,331000.5625,236161.03125,-708300.6875,-0.136474609375,0.990478515625,0.09912109375,0.8239745497703552,1.9226073026657104,0.2136230319738388,66.66667175292969,1397991.0,1.0
23091.0291746,220801.0,228209.171875,683907.4375,335928.0625,-709048.9375,331250.53125,236473.234375,-708281.8125,-0.13525390625,0.99072265625,0.097412109375,0.7934569716453552,1.8310545682907104,0.1831054538488388,66.66667175292969,1397992.0,1.0
23091.029191,220974.1875,228394.78125,684120.5625,336145.03125,-709050.0,331424.71875,236666.984375,-708283.1875,-0.133056640625,0.98974609375,0.0986328125,0.7629393935203552,1.8615721464157104,0.2746581733226776,66.66667175292969,1397993.0,1.0
23091.0309291,221041.328125,228478.46875,684213.375,336257.15625,-709065.875,331514.5625,236740.84375,-708298.8125,-0.136474609375,0.99072265625,0.096923828125,0.7629393935203552,1.8615721464157104,0.3051757514476776,66.66667175292969,1397994.0,1.0
23091.0361922,220686.46875,228176.90625,683886.5,335950.40625,-709076.875,331266.8125,236424.515625,-708309.75,-0.13671875,0.991455078125,0.09814453125,0.7934569716453552,1.8615721464157104,0.4272460639476776,66.66667175292969,1397995.0,1.0
23091.0386023,220437.109375,227902.78125,683578.4375,335621.03125,-709078.375,331021.9375,236151.828125,-708311.0625,-0.1357421875,0.99169921875,0.099853515625,0.6713866591453552,1.7395018339157104,0.3967284858226776,66.66667175292969,1397996.0,1.0
23091.0409958,220795.109375,228195.40625,683898.6875,335908.375,-709069.6875,331268.25,236464.03125,-708303.0625,-0.134765625,0.990966796875,0.0986328125,0.6713866591453552,1.6784666776657104,0.4577636420726776,66.66667175292969,1397997.0,1.0
23091.0435426,220964.53125,228374.046875,684097.6875,336118.21875,-709066.375,331436.78125,236655.8125,-708299.8125,-0.134033203125,0.99169921875,0.09814453125,0.6103515028953552,1.6174315214157104,0.3051757514476776,66.66667175292969,1397998.0,1.0
23091.0479174,221037.75,228461.921875,684193.5625,336236.40625,-709059.25,331531.71875,236735.46875,-708292.5,-0.13525390625,0.98974609375,0.099853515625,0.6713866591453552,1.4648436307907104,0.3356933295726776,66.66667175292969,1397999.0,1.0
23091.047934,220686.5625,228168.9375,683866.5,335933.875,-709067.8125,331286.65625,236418.703125,-708300.625,-0.1357421875,0.98876953125,0.097412109375,0.5493163466453552,1.4038084745407104,0.2746581733226776,66.66667175292969,1398000.0,1.0
23091.0561698,220446.328125,227910.46875,683576.5625,335617.09375,-709078.375,331055.625,236155.3125,-708310.5625,-0.13525390625,0.98876953125,0.101318359375,0.6103515028953552,1.3427733182907104,0.2441406100988388,66.66667175292969,1398001.0,1.0
23091.0705137,220802.609375,228208.90625,683915.9375,335909.625,-709069.25,331309.375,236474.3125,-708302.4375,-0.13623046875,0.989013671875,0.102294921875,0.5798339247703552,1.4038084745407104,0.1831054538488388,66.66667175292969,1398002.0,1.0
23091.0705296,220980.4375,228401.84375,684132.75,336131.625,-709062.1875,331489.96875,236677.171875,-708295.6875,-0.134521484375,0.990478515625,0.098876953125,0.5798339247703552,1.2207030057907104,0.1525878757238388,66.66667175292969,1398003.0,1.0
23091.0727852,221052.765625,228489.203125,684228.4375,336250.625,-709064.25,331587.0625,236757.828125,-708297.875,-0.135009765625,0.98876953125,0.099365234375,0.5187987685203552,1.1901854276657104,0.03051757626235485,66.66667175292969,1398004.0,1.0
23091.0728029,220695.765625,228190.046875,683900.1875,335942.96875,-709075.6875,331338.4375,236436.40625,-708308.5625,-0.134521484375,0.990478515625,0.098876953125,0.4882812201976776,1.1291502714157104,0.0,66.66667175292969,1398005.0,1.0
23091.0879881,220450.796875,227930.40625,683597.5625,335628.09375,-709077.8125,331106.15625,236172.828125,-708310.625,-0.133544921875,0.98779296875,0.10009765625,0.4272460639476776,1.0986326932907104,-0.03051757626235485,66.66667175292969,1398006.0,1.0
23091.0880045,220811.640625,228230.8125,683921.6875,335926.25,-709065.0625,331360.34375,236492.28125,-708297.9375,-0.134521484375,0.98681640625,0.099365234375,0.4272460639476776,1.0375975370407104,-0.1220703050494194,66.66667175292969,1398007.0,1.0
23091.0983866,220977.21875,228408.015625,684122.125,336136.71875,-709057.875,331526.71875,236681.65625,-708291.25,-0.134765625,0.98828125,0.097412109375,0.4882812201976776,1.0070799589157104,-0.2136230319738388,66.66667175292969,1398008.0,1.0
23091.0984022,221037.84375,228482.21875,684212.25,336246.78125,-709056.4375,331614.34375,236754.875,-708289.8125,-0.1318359375,0.98876953125,0.10107421875,0.4272460639476776,0.9460448622703552,-0.2136230319738388,66.66667175292969,1398009.0,1.0
23091.0984066,220690.3125,228189.953125,683895.125,335948.4375,-709077.5625,331372.84375,236443.109375,-708310.375,-0.13427734375,0.990234375,0.100341796875,0.4577636420726776,0.8850097060203552,-0.1525878757238388,66.66667175292969,1398010.0,1.0
23091.1011175,220449.90625,227933.359375,683587.875,335633.1875,-709077.625,331141.90625,236176.671875,-708310.0,-0.135009765625,0.99072265625,0.098388671875,0.4272460639476776,0.9155272841453552,-0.2441406100988388,66.66667175292969,1398011.0,1.0
23091.1034551,220806.453125,228225.0,683916.5625,335921.6875,-709062.5625,331389.46875,236488.0,-708295.4375,-0.135498046875,0.98974609375,0.0986328125,0.5187987685203552,0.8850097060203552,-0.4272460639476776,66.66667175292969,1398012.0,1.0
23091.106111,220977.765625,228410.25,684128.625,336140.65625,-709062.1875,331566.0625,236685.21875,-708295.25,-0.1357421875,0.990478515625,0.1005859375,0.4272460639476776,0.8544921278953552,-0.3662109076976776,66.66667175292969,1398013.0,1.0
23091.1086023,221040.34375,228487.046875,684223.5,336256.09375,-709056.3125,331659.21875,236761.84375,-708289.4375,-0.13671875,0.988525390625,0.10107421875,0.4272460639476776,0.8239745497703552,-0.5493163466453552,66.66667175292969,1398014.0,1.0
23091.1110854,220691.5625,228194.25,683908.0,335955.9375,-709068.5625,331416.84375,236449.640625,-708301.125,-0.134521484375,0.99072265625,0.098876953125,0.3967284858226776,0.7934569716453552,-0.5493163466453552,66.66667175292969,1398015.0,1.0
23091.1148595,220447.125,227932.640625,683610.625,335637.21875,-709073.5625,331181.6875,236182.046875,-708306.25,-0.135009765625,0.9921875,0.10009765625,0.4577636420726776,0.7324218153953552,-0.5493163466453552,66.66667175292969,1398016.0,1.0
23091.1191886,220807.625,228232.6875,683926.125,335932.25,-709061.625,331433.28125,236495.0625,-708294.6875,-0.135009765625,0.992431640625,0.099853515625,0.3967284858226776,0.8239745497703552,-0.6408690810203552,66.66667175292969,1398017.0,1.0
23091.1192051,220974.71875,228414.640625,684125.0,336145.3125,-709059.6875,331604.875,236685.671875,-708293.1875,-0.132568359375,0.992431640625,0.10205078125,0.3662109076976776,0.9155272841453552,-0.7324218153953552,66.66667175292969,1398018.0,1.0
23091.122366,221038.734375,228496.078125,684217.75,336259.21875,-709057.0625,331698.03125,236760.5,-708290.5,-0.13330078125,0.992431640625,0.099853515625,0.3662109076976776,1.0375975370407104,-0.7629393935203552,66.66667175292969,1398019.0,1.0
23091.1391873,220685.21875,228199.15625,683892.25,335955.84375,-709068.375,331452.4375,236441.59375,-708301.125,-0.132568359375,0.9912109375,0.098876953125,0.4577636420726776,1.0986326932907104,-0.8239745497703552,66.66667175292969,1398020.0,1.0
23091.1392042,220438.375,227930.5,683578.3125,335632.75,-709075.75,331214.96875,236170.515625,-708308.125,-0.132080078125,0.98974609375,0.102294921875,0.5187987685203552,1.1596678495407104,-0.7934569716453552,66.66667175292969,1398021.0,1.0
23091.1435174,220794.5625,228220.171875,683902.875,335921.53125,-709063.875,331465.125,236483.171875,-708296.5,-0.13330078125,0.988525390625,0.10205078125,0.6103515028953552,1.2817381620407104,-0.8544921278953552,66.66667175292969,1398022.0,1.0
23091.1461364,220968.46875,228412.046875,684110.875,336138.25,-709056.3125,331642.0625,236679.234375,-708289.375,-0.13427734375,0.9873046875,0.10302734375,0.5798339247703552,1.4343260526657104,-0.7324218153953552,66.66667175292969,1398023.0,1.0
23091.1485114,221034.53125,228496.796875,684202.875,336250.71875,-709051.75,331734.6875,236753.09375,-708285.0,-0.133056640625,0.987060546875,0.103759765625,0.6408690810203552,1.5258787870407104,-0.8239745497703552,66.66667175292969,1398024.0,1.0
23091.1511569,220678.96875,228194.421875,683881.25,335949.3125,-709064.6875,331488.625,236436.578125,-708297.875,-0.135009765625,0.986572265625,0.1025390625,0.5798339247703552,1.6784666776657104,-0.5798339247703552,66.66667175292969,1398025.0,1.0
23091.1534923,220426.921875,227917.796875,683571.5625,335628.1875,-709071.5,331248.125,236166.046875,-708304.5625,-0.134521484375,0.98583984375,0.099609375,0.6103515028953552,1.7700194120407104,-0.4272460639476776,66.66667175292969,1398026.0,1.0
23091.1704515,220785.71875,228210.703125,683881.0625,335917.3125,-709070.4375,331494.09375,236477.796875,-708303.75,-0.134033203125,0.98583984375,0.099365234375,0.7019042372703552,1.8005369901657104,-0.4882812201976776,66.66667175292969,1398027.0,1.0
23091.1704676,220964.96875,228401.84375,684084.625,336137.4375,-709074.0,331671.5625,236677.8125,-708307.25,-0.134033203125,0.986572265625,0.10009765625,0.8239745497703552,1.9531248807907104,-0.3662109076976776,66.66667175292969,1398028.0,1.0
23091.1723721,221034.71875,228489.46875,684182.25,336258.84375,-709068.1875,331768.84375,236759.25,-708301.125,-0.134033203125,0.986083984375,0.098388671875,0.8850097060203552,2.105712652206421,-0.1525878757238388,66.66667175292969,1398029.0,1.0
23091.1754313,220679.859375,228187.984375,683854.875,335951.375,-709074.375,331517.15625,236437.921875,-708306.9375,-0.133544921875,0.986572265625,0.094970703125,0.8544921278953552,2.136230230331421,-0.03051757626235485,66.66667175292969,1398030.0,1.0
23091.175447,220432.734375,227921.28125,683552.4375,335622.53125,-709079.8125,331273.34375,236164.96875,-708312.6875,-0.135498046875,0.986572265625,0.09619140625,0.8544921278953552,2.258300542831421,0.1831054538488388,66.66667175292969,1398031.0,1.0
23091.1773653,220792.515625,228216.0625,683893.5,335910.4375,-709069.25,331522.4375,236480.3125,-708302.3125,-0.134521484375,0.986328125,0.0966796875,0.8850097060203552,2.410888433456421,0.0915527269244194,66.66667175292969,1398032.0,1.0
23091.181196,220961.75,228397.640625,684103.125,336122.6875,-709063.375,331691.78125,236672.625,-708296.4375,-0.134521484375,0.98876953125,0.095458984375,1.0375975370407104,2.502441167831421,0.2136230319738388,66.66667175292969,1398033.0,1.0
23091.194288,221025.859375,228472.390625,684196.125,336237.125,-709066.6875,331783.21875,236749.15625,-708299.8125,-0.134765625,0.99072265625,0.096435546875,0.9460448622703552,2.563476324081421,0.3051757514476776,66.66667175292969,1398034.0,1.0
23091.1943044,220673.0625,228169.390625,683873.5,335934.03125,-709078.375,331537.28125,236434.078125,-708311.25,-0.134521484375,0.991943359375,0.096435546875,0.9155272841453552,2.593993902206421,0.2746581733226776,66.66667175292969,1398035.0,1.0
23091.1959977,220428.796875,227902.6875,683566.6875,335610.65625,-709075.3125,331294.71875,236162.28125,-708308.3125,-0.134765625,0.993408203125,0.096435546875,0.8239745497703552,2.593993902206421,0.4272460639476776,66.66667175292969,1398036.0,1.0
23091.1984776,220788.75,228198.0,683889.5,335904.0,-709053.6875,331543.96875,236476.109375,-708287.0,-0.1337890625,0.991943359375,0.09619140625,0.7629393935203552,2.746581792831421,0.5187987685203552,66.66667175292969,1398037.0,1.0
23091.2023634,220961.40625,228384.5,684097.0,336121.625,-709049.0625,331717.875,236671.546875,-708282.5,-0.13330078125,0.990966796875,0.09375,0.6408690810203552,2.807616949081421,0.3967284858226776,66.66667175292969,1398038.0,1.0
23091.2142923,221032.75,228472.65625,684196.5625,336241.25,-709055.5,331816.21875,236751.5625,-708289.0,-0.133544921875,0.991943359375,0.094970703125,0.6103515028953552,2.838134527206421,0.3967284858226776,66.66667175292969,1398039.0,1.0
23091.2143089,220679.59375,228165.71875,683873.75,335937.53125,-709075.125,331569.90625,236434.4375,-708308.25,-0.132568359375,0.989013671875,0.09423828125,0.6103515028953552,2.899169683456421,0.3967284858226776,66.66667175292969,1398040.0,1.0
23091.2165908,220431.84375,227896.875,683573.25,335611.28125,-709078.4375,331327.78125,236160.40625,-708310.875,-0.131103515625,0.989501953125,0.09375,0.4577636420726776,3.021239995956421,0.3662109076976776,66.66667175292969,1398041.0,1.0
23091.2166075,220785.890625,228189.234375,683909.25,335895.9375,-709059.3125,331570.8125,236467.875,-708292.1875,-0.13330078125,0.99169921875,0.094970703125,0.4577636420726776,3.051757574081421,0.3051757514476776,66.66667175292969,1398042.0,1.0
23091.2184981,220963.8125,228379.5,684125.125,336115.0,-709054.75,331744.0625,236664.578125,-708287.9375,-0.131591796875,0.99169921875,0.095458984375,0.4577636420726776,3.143310308456421,0.2746581733226776,66.66667175292969,1398043.0,1.0
23091.229865,221032.484375,228463.53125,684226.4375,336231.21875,-709050.1875,331837.15625,236743.515625,-708283.5625,-0.1328125,0.990478515625,0.09619140625,0.3967284858226776,3.173827886581421,0.3051757514476776,66.66667175292969,1398044.0,1.0
23091.2327507,220674.578125,228155.078125,683899.9375,335924.21875,-709065.9375,331586.625,236426.21875,-708299.125,-0.13232421875,0.989990234375,0.098388671875,0.2441406100988388,3.204345464706421,0.3662109076976776,66.66667175292969,1398045.0,1.0
23091.2327694,220426.296875,227885.4375,683582.0625,335593.65625,-709070.25,331340.125,236148.6875,-708303.0625,-0.1318359375,0.989013671875,0.09716796875,0.2441406100988388,3.295898199081421,0.4577636420726776,66.66667175292969,1398046.0,1.0
